Province/State,Country/Region,Confirmed,Deaths,Date,Latitude,Longitude
Florida,US,3,0,2020-04-01,30.22509788,-82.62160164
Georgia,US,24,0,2020-04-01,33.54534185,-82.263524
New York,US,41,1,2020-04-01,42.24819348,-73.63089095
Oregon,US,1,0,2020-04-01,45.94464254,-123.0890898
Pennsylvania,US,8,0,2020-04-01,41.04821986,-76.40565017
Washington,US,1,0,2020-04-01,46.29442881,-117.9051983
Wisconsin,US,14,0,2020-04-01,43.46492199,-89.33589004
Ohio,US,19,2,2020-04-01,40.76932373,-80.78094576
North Carolina,US,4,0,2020-04-01,34.26744084,-78.65801424
California,US,1,0,2020-04-01,39.17881957,-122.2331726
Texas,US,12,2,2020-04-01,29.80811278,-98.27647225
Oklahoma,US,21,0,2020-04-01,34.65973764,-98.47195055
Texas,US,2,0,2020-04-01,31.94854689,-98.55876441
Louisiana,US,5,0,2020-04-01,31.44817835,-91.63814433
California,US,249,3,2020-04-01,37.91923498,-121.9289527
Wyoming,US,2,0,2020-04-01,42.97272268,-105.5081848
Arkansas,US,1,1,2020-04-01,35.26205537,-92.70506566
Georgia,US,1,0,2020-04-01,31.16068491,-83.42947229
Illinois,US,5152,95,2020-04-01,41.84144849,-87.81658794
Missouri,US,2,0,2020-04-01,38.844478,-92.80896081
Alabama,US,4,0,2020-04-01,32.93690146,-86.24847739
Mississippi,US,9,0,2020-04-01,31.86977774,-90.44565118
New York,US,10,0,2020-04-01,42.59509207,-76.07048931
Texas,US,1,0,2020-04-01,31.39078397,-97.79936155
Ohio,US,7,0,2020-04-01,40.30096166,-81.91729018
Colorado,US,3,0,2020-04-01,37.27732493,-105.4276548
Oklahoma,US,1,0,2020-04-01,34.28845626,-98.37053567
Minnesota,US,3,0,2020-04-01,44.00715262,-95.18138802
Alabama,US,3,0,2020-04-01,31.2477854,-86.45050893
Mississippi,US,3,0,2020-04-01,31.63225413,-89.55389939
Virginia,US,1,0,2020-04-01,37.7824656,-79.98631446
Georgia,US,42,2,2020-04-01,33.35334302,-84.76129976
Washington,US,14,0,2020-04-01,46.19074721,-122.6782231
Oklahoma,US,2,0,2020-04-01,36.76268118,-95.20916602
Arkansas,US,11,0,2020-04-01,35.83018283,-90.63235729
Texas,US,2,0,2020-04-01,31.43052248,-102.5143314
North Carolina,US,7,0,2020-04-01,35.11833364,-77.08398081
Arkansas,US,1,0,2020-04-01,35.58928601,-94.2446814
Illinois,US,1,0,2020-04-01,39.0032229,-87.75954624
Indiana,US,1,0,2020-04-01,38.28814402,-86.44518825
Iowa,US,1,0,2020-04-01,42.03718237,-95.3819718
Kansas,US,5,1,2020-04-01,37.50675523,-94.85245778
Michigan,US,1,0,2020-04-01,44.68255561,-84.61006219
Missouri,US,1,0,2020-04-01,37.97663738,-91.30528104
Ohio,US,5,0,2020-04-01,40.85065156,-82.91989099
Pennsylvania,US,5,0,2020-04-01,41.68447709,-80.10760592
Wisconsin,US,1,0,2020-04-01,43.23870316,-90.93073686
Oklahoma,US,27,1,2020-04-01,35.90230551,-96.37086028
Alabama,US,1,0,2020-04-01,31.72941803,-86.31593104
Georgia,US,17,0,2020-04-01,31.92289565,-83.76811843
Arkansas,US,29,0,2020-04-01,35.21247318,-90.30839406
Arkansas,US,1,0,2020-04-01,35.29631396,-90.77185818
Minnesota,US,1,0,2020-04-01,46.48096553,-94.06755609
Colorado,US,1,1,2020-04-01,38.32608609,-103.7844965
Alabama,US,9,1,2020-04-01,34.13020303,-86.86888037
Virginia,US,5,0,2020-04-01,38.48199985,-77.95630870000002
Illinois,US,1,0,2020-04-01,39.27432424,-88.2401158
Maine,US,169,3,2020-04-01,43.8370751,-70.37226999
New Jersey,US,27,1,2020-04-01,39.37199394,-75.10712559
North Carolina,US,24,0,2020-04-01,35.04762133,-78.82623165
Pennsylvania,US,38,1,2020-04-01,40.1625372,-77.26130755
Tennessee,US,14,0,2020-04-01,35.95271721,-84.99840585
Nebraska,US,1,0,2020-04-01,41.91637624,-96.78730772
North Carolina,US,1,0,2020-04-01,36.36123664,-75.95876401
New Mexico,US,3,0,2020-04-01,34.57421077,-103.3468876
Idaho,US,2,0,2020-04-01,44.24186819,-114.2855494
Oklahoma,US,4,0,2020-04-01,35.63853802,-99.00170785
Ohio,US,589,9,2020-04-01,41.424119,-81.65918339
Georgia,US,1,0,2020-04-01,34.854916700000004,-85.50490424
Minnesota,US,48,0,2020-04-01,44.67172617,-93.06299363
Alabama,US,2,0,2020-04-01,32.32688101,-87.10866709999998
Iowa,US,27,0,2020-04-01,41.68560356,-94.04127625
Texas,US,731,15,2020-04-01,32.76670599,-96.7779605
Wisconsin,US,215,2,2020-04-01,43.06601594,-89.41733797
Virginia,US,4,0,2020-04-01,36.58022376,-79.40395668
North Carolina,US,2,0,2020-04-01,35.66520691,-75.71767334
Ohio,US,22,1,2020-04-01,40.13412966,-84.6194517
South Carolina,US,11,0,2020-04-01,34.33358335,-79.96027485
Pennsylvania,US,59,1,2020-04-01,40.41377078,-76.77993242
North Carolina,US,41,0,2020-04-01,35.79115496,-80.21256572
Tennessee,US,673,4,2020-04-01,36.17007426,-86.78646056
North Carolina,US,12,0,2020-04-01,35.93099927,-80.54496571
Kentucky,US,34,0,2020-04-01,37.73028906,-87.09019479999998
Utah,US,84,1,2020-04-01,40.99001837,-112.1139997
South Dakota,US,2,0,2020-04-01,43.67490933,-98.14458906
Georgia,US,11,0,2020-04-01,34.44244079,-84.16964071
Nebraska,US,1,0,2020-04-01,40.87028216,-99.8201461
Texas,US,3,0,2020-04-01,32.74255572,-101.9477242
Louisiana,US,39,1,2020-04-01,32.05457447,-93.74130302
Alabama,US,5,0,2020-04-01,34.45946862,-85.80782906
Georgia,US,365,4,2020-04-01,33.76944049,-84.22396017
Illinois,US,14,0,2020-04-01,41.89373302,-88.76958483
Indiana,US,2,0,2020-04-01,41.39804622,-84.99906934
Missouri,US,1,0,2020-04-01,39.89201062,-94.40476508
Tennessee,US,5,0,2020-04-01,35.97616272,-85.83689361
Florida,US,7,1,2020-04-01,27.18677893,-81.80941373
Mississippi,US,94,1,2020-04-01,34.87625235,-89.99091418
Texas,US,6,0,2020-04-01,29.08101855,-97.3568117
Texas,US,2,0,2020-04-01,34.96522957,-102.6054267
Indiana,US,17,1,2020-04-01,39.14647946,-84.97333539
Georgia,US,8,0,2020-04-01,30.87967778,-84.57619536
Indiana,US,48,1,2020-04-01,39.30712658,-85.50087166
Tennessee,US,0,0,2020-04-01,35.60048904,-88.11043779
Montana,US,3,0,2020-04-01,46.05953325,-113.073353
Ohio,US,6,0,2020-04-01,41.32398837,-84.49076944
Indiana,US,22,1,2020-04-01,40.22787247,-85.39732772
New York,US,20,0,2020-04-01,42.19837623,-74.96709306
Ohio,US,47,1,2020-04-01,40.27942393,-83.00457058
Oklahoma,US,8,0,2020-04-01,36.40823634,-94.80325046
Pennsylvania,US,390,7,2020-04-01,39.91680171,-75.40243663
Colorado,US,1,0,2020-04-01,38.86246243,-107.8631342
Michigan,US,3,0,2020-04-01,45.90484910000001,-86.9080745
Texas,US,206,4,2020-04-01,33.20521901,-97.11691153
Colorado,US,539,7,2020-04-01,39.76018276,-104.8725695
Iowa,US,2,0,2020-04-01,40.92012606,-91.18326592
Oregon,US,27,0,2020-04-01,43.91570171,-121.2289121
Arkansas,US,2,0,2020-04-01,33.83011025,-91.25500948
South Dakota,US,1,0,2020-04-01,44.75994309,-96.66943645
Iowa,US,1,0,2020-04-01,43.37787725,-95.1510206
Michigan,US,0,0,2020-04-01,46.00999672,-87.86961634
Tennessee,US,18,0,2020-04-01,36.14669837,-87.35891709
South Carolina,US,1,0,2020-04-01,34.39007791,-79.37741872
District of Columbia,US,586,9,2020-04-01,38.90417773,-77.01655992
North Dakota,US,1,0,2020-04-01,48.814938700000006,-103.4873611
Georgia,US,3,0,2020-04-01,32.17265114,-83.16948926
Minnesota,US,10,0,2020-04-01,44.02238415,-92.86244324
Nebraska,US,4,0,2020-04-01,41.58071748,-96.65598179
Wisconsin,US,13,0,2020-04-01,43.41576662,-88.70928178
New Mexico,US,18,0,2020-04-01,32.35275771,-106.83293870000001
Kansas,US,1,0,2020-04-01,39.79067154,-95.14056866
Texas,US,1,0,2020-04-01,34.96517499,-100.8140093
Georgia,US,10,0,2020-04-01,32.15630737,-83.79746561
Wisconsin,US,1,0,2020-04-01,44.95856458,-87.30002707
Maryland,US,1,0,2020-04-01,38.45413522,-76.02752426
South Carolina,US,27,0,2020-04-01,33.0794369,-80.40502652
Georgia,US,480,27,2020-04-01,31.53328528,-84.21722377
Colorado,US,141,0,2020-04-01,39.33133796,-104.930001
Georgia,US,55,2,2020-04-01,33.70291126,-84.77026156
Illinois,US,8,0,2020-04-01,39.76768052,-88.21854195
Kansas,US,31,0,2020-04-01,38.88503636,-95.2925121
Minnesota,US,1,0,2020-04-01,45.93348491,-95.45335469
Nebraska,US,101,1,2020-04-01,41.29518299,-96.15085305
Nevada,US,6,0,2020-04-01,38.912862,-119.6171333
Oregon,US,10,0,2020-04-01,43.27941273,-123.167291
Washington,US,5,0,2020-04-01,47.7361335,-119.692937
Wisconsin,US,7,0,2020-04-01,46.43222285,-91.91595768
Arkansas,US,1,0,2020-04-01,33.59035001,-91.71777921
Illinois,US,392,12,2020-04-01,41.85116968,-88.08642662
Indiana,US,3,0,2020-04-01,38.36597551,-86.87924170000002
Iowa,US,22,1,2020-04-01,42.46815349,-90.88181925
Massachusetts,US,11,0,2020-04-01,41.40674725,-70.68763497
Missouri,US,6,0,2020-04-01,36.27167174,-90.09122243
North Dakota,US,1,0,2020-04-01,47.35423935,-102.6160468
Wisconsin,US,3,0,2020-04-01,44.94562799,-91.8962481
North Carolina,US,2,0,2020-04-01,34.93449805,-77.93140529
North Carolina,US,126,0,2020-04-01,36.03638492,-78.87608331
New York,US,547,4,2020-04-01,41.76486060000001,-73.74356679
Florida,US,218,4,2020-04-01,30.33225875,-81.66976468
Tennessee,US,3,0,2020-04-01,36.05931946,-89.41542855
Colorado,US,227,4,2020-04-01,39.62754308,-106.6933637
Georgia,US,34,1,2020-04-01,31.32155345,-84.90255207
Louisiana,US,244,10,2020-04-01,30.53842039,-91.09777565
Louisiana,US,1,0,2020-04-01,32.73926954,-91.23425694
Louisiana,US,10,0,2020-04-01,30.84425359,-91.04976723
Texas,US,4,0,2020-04-01,32.32743996,-98.83243566
Michigan,US,27,0,2020-04-01,42.59599185,-84.83740035
Wisconsin,US,12,0,2020-04-01,44.726614,-91.28609183
Texas,US,11,0,2020-04-01,31.86898877,-102.5429428
New Mexico,US,4,1,2020-04-01,32.47167456,-104.3053527
North Carolina,US,3,0,2020-04-01,35.91230639,-77.59436892
South Carolina,US,4,0,2020-04-01,33.77221995,-81.96231108
Kentucky,US,2,0,2020-04-01,37.21218923,-86.23955613
Georgia,US,5,0,2020-04-01,32.36616021,-81.34280942
California,US,18,0,2020-04-01,38.77965956,-120.5233166
Colorado,US,286,13,2020-04-01,38.83240149,-104.5251411
Texas,US,57,0,2020-04-01,31.76980765,-106.23632749999999
Colorado,US,5,0,2020-04-01,39.28656773,-104.1358721
Indiana,US,23,2,2020-04-01,41.59761169,-85.85875695
Nevada,US,5,0,2020-04-01,41.14531606,-115.3577619
Texas,US,20,0,2020-04-01,32.34894117,-96.79371841
Alabama,US,14,0,2020-04-01,32.59785413,-86.14415284
Idaho,US,3,0,2020-04-01,43.3507101,-115.4701578
Georgia,US,1,0,2020-04-01,32.59221302,-82.30239915
Michigan,US,7,1,2020-04-01,45.52625509,-84.89083249
Texas,US,7,1,2020-04-01,32.23602653,-98.21773417
New York,US,582,11,2020-04-01,42.76249024,-78.73063652
Ohio,US,5,1,2020-04-01,41.36796058,-82.62904521
Pennsylvania,US,15,0,2020-04-01,41.99253829,-80.03301954
Alabama,US,1,0,2020-04-01,31.1256789,-87.15918694
Florida,US,94,0,2020-04-01,30.67652764,-87.37284571
Massachusetts,US,885,17,2020-04-01,42.6687626,-70.94687179
New Jersey,US,2262,69,2020-04-01,40.78681335,-74.24657979
New York,US,6,0,2020-04-01,44.11630765,-73.77297842
Alabama,US,10,1,2020-04-01,34.04567266,-86.04051873
Louisiana,US,11,0,2020-04-01,30.72985248,-92.39915924
Alaska,US,35,0,2020-04-01,64.80726247,-146.5692662
Virginia,US,288,2,2020-04-01,38.83677558,-77.27565836
Virginia,US,0,0,2020-04-01,38.85157547,-77.29779640000002
Connecticut,US,1986,46,2020-04-01,41.26809896,-73.3881171
Ohio,US,22,0,2020-04-01,39.75107189,-82.63088163
South Carolina,US,7,0,2020-04-01,34.39287073,-81.1195624
South Dakota,US,1,0,2020-04-01,43.23929297,-103.5275691
Texas,US,1,0,2020-04-01,31.25350609,-96.93630086
Georgia,US,5,0,2020-04-01,34.86430205,-84.316964
Texas,US,1,0,2020-04-01,33.59564294,-96.10751083
Minnesota,US,2,0,2020-04-01,43.67381499,-93.94787458
South Dakota,US,1,0,2020-04-01,45.07082625,-99.14535601
Arkansas,US,36,1,2020-04-01,35.14719007,-92.33717519
Virginia,US,7,0,2020-04-01,38.73564842,-77.80647472
Alabama,US,1,0,2020-04-01,33.72076938,-87.73886638
Georgia,US,48,4,2020-04-01,33.41357794,-84.49089434
Illinois,US,2,0,2020-04-01,39.00072038,-89.02452658
Indiana,US,10,2,2020-04-01,39.63684962,-85.17797541
Iowa,US,2,0,2020-04-01,42.86271799,-91.8441231
Kentucky,US,110,3,2020-04-01,38.0368225,-84.45576892
Ohio,US,1,0,2020-04-01,39.56021306,-83.4562016
Pennsylvania,US,14,1,2020-04-01,39.92041012,-79.64291195
Tennessee,US,14,0,2020-04-01,35.19615831,-89.41399032
Texas,US,4,0,2020-04-01,29.87788372,-96.92076062
Tennessee,US,1,0,2020-04-01,36.38128818,-84.92870012
Washington,US,1,0,2020-04-01,48.471143100000006,-118.5154041
Minnesota,US,8,0,2020-04-01,43.67394126,-92.08980382
Kansas,US,1,0,2020-04-01,38.04340344,-100.7381938
Florida,US,20,0,2020-04-01,29.45933576,-81.31508595
Montana,US,14,0,2020-04-01,48.29575866,-114.0520569
South Carolina,US,21,3,2020-04-01,34.02361754,-79.70189312
Georgia,US,60,2,2020-04-01,34.26268279,-85.21577392
Indiana,US,21,0,2020-04-01,38.32117957,-85.90385377
Virginia,US,3,0,2020-04-01,37.84157909,-78.27715475
Wisconsin,US,24,2,2020-04-01,43.75354908,-88.48885325
Illinois,US,1,0,2020-04-01,40.59706922,-88.22350769
Kansas,US,0,0,2020-04-01,37.69200114,-99.88825298
Mississippi,US,27,0,2020-04-01,31.18961454,-89.25832496
Georgia,US,48,1,2020-04-01,34.22604035,-84.12315129999998
North Carolina,US,57,1,2020-04-01,36.12859861,-80.25459052
Texas,US,163,2,2020-04-01,29.52704478,-95.77219463
North Dakota,US,1,0,2020-04-01,47.4571084,-98.88279923
Indiana,US,1,0,2020-04-01,40.12361933,-87.24217689
Alabama,US,3,0,2020-04-01,34.44235334,-87.84289505
Georgia,US,5,0,2020-04-01,34.37525597,-83.23159927
Illinois,US,1,0,2020-04-01,37.99189086,-88.92567818
Indiana,US,39,5,2020-04-01,39.4142482,-85.06062647
Kansas,US,7,0,2020-04-01,38.56443815,-95.28644341
Kentucky,US,6,0,2020-04-01,38.2379395,-84.87962551
Louisiana,US,5,0,2020-04-01,32.13675181,-91.67589857
Maine,US,2,0,2020-04-01,44.97330019,-70.44381045
Massachusetts,US,72,7,2020-04-01,42.58119713,-72.58602547
Mississippi,US,3,0,2020-04-01,31.47786634,-90.89672989
Missouri,US,16,0,2020-04-01,38.41127108,-91.07522826
New York,US,9,0,2020-04-01,44.59040891,-74.29926032
North Carolina,US,11,0,2020-04-01,36.081519,-78.28708884
Ohio,US,391,4,2020-04-01,39.96995815,-83.01115755
Pennsylvania,US,21,0,2020-04-01,39.92956518,-77.72157791
Tennessee,US,7,0,2020-04-01,35.15634626,-86.09201039
Texas,US,1,0,2020-04-01,33.17653242,-95.21917243
Vermont,US,15,0,2020-04-01,44.85627605,-72.91249563
Virginia,US,5,0,2020-04-01,36.99536167,-79.88023649
Washington,US,33,0,2020-04-01,46.53351425,-118.9018212
Virginia,US,1,0,2020-04-01,36.6831435,-76.93859681
Maryland,US,35,1,2020-04-01,39.47296601,-77.39999394
Virginia,US,15,0,2020-04-01,39.20172582,-78.25974949
Virginia,US,1,0,2020-04-01,38.2977863,-77.4922454
Minnesota,US,2,0,2020-04-01,43.67385583,-93.34884422
Colorado,US,2,0,2020-04-01,38.47362326,-105.4399667
Idaho,US,1,0,2020-04-01,44.22800938,-111.4809943
Wyoming,US,25,0,2020-04-01,43.04183996,-108.6296893
California,US,68,0,2020-04-01,36.75733899,-119.6466953
Georgia,US,624,19,2020-04-01,33.79216944,-84.46319413
Indiana,US,1,0,2020-04-01,41.0469907,-86.26252745
New York,US,2,0,2020-04-01,43.11363907,-74.41798804
Ohio,US,2,0,2020-04-01,41.60213491,-84.12571393
Florida,US,1,0,2020-04-01,30.57796289,-84.61915825
Texas,US,1,0,2020-04-01,32.74055318,-102.6353295
Virginia,US,1,0,2020-04-01,36.66601852,-80.91703124
Montana,US,76,0,2020-04-01,45.54486106,-111.1692571
Ohio,US,1,1,2020-04-01,38.82708533,-82.31647569
Texas,US,106,0,2020-04-01,29.40167322,-94.90469073
Colorado,US,33,1,2020-04-01,39.59921777,-107.902708
Oklahoma,US,4,0,2020-04-01,36.3791334,-97.78265517
Utah,US,1,0,2020-04-01,37.85447192,-111.4418764
Arkansas,US,32,0,2020-04-01,34.57692074,-93.14921604
Maryland,US,3,0,2020-04-01,39.52786077,-79.27355126
Oklahoma,US,7,0,2020-04-01,34.70418038,-97.30811132
Missouri,US,1,0,2020-04-01,38.43947277,-91.50847147
North Carolina,US,31,0,2020-04-01,35.29373559,-81.17477045
Ohio,US,25,0,2020-04-01,41.49952319,-81.17935342
Idaho,US,5,0,2020-04-01,44.06482372,-116.398376
Michigan,US,249,8,2020-04-01,43.02244215,-83.70589709
New York,US,13,1,2020-04-01,43.0022601,-78.19135193
Mississippi,US,4,0,2020-04-01,30.86259065,-88.64436789
South Carolina,US,14,0,2020-04-01,33.43443342,-79.33202141
Indiana,US,4,0,2020-04-01,38.30393723,-87.58054938
Tennessee,US,6,0,2020-04-01,35.99438059,-88.93358327
Arizona,US,1,0,2020-04-01,33.80190085,-110.8132779
Tennessee,US,3,0,2020-04-01,35.20222469,-87.03992678
Texas,US,1,0,2020-04-01,30.31824095,-98.94676915
Georgia,US,1,0,2020-04-01,34.69316688,-84.45802506
Florida,US,3,1,2020-04-01,26.95635849,-81.18996211
Michigan,US,2,0,2020-04-01,43.98901072,-84.38774817
California,US,2,0,2020-04-01,39.59875897,-122.3938452
New Jersey,US,149,2,2020-04-01,39.71581067,-75.13995546
Virginia,US,8,0,2020-04-01,37.40809042,-76.53524337
Georgia,US,18,0,2020-04-01,31.23279254,-81.53811412
Michigan,US,2,1,2020-04-01,46.40862701,-89.69377193
Texas,US,1,0,2020-04-01,29.45634206,-97.49424032
Virginia,US,7,0,2020-04-01,37.71714806,-77.90381514
Minnesota,US,4,0,2020-04-01,44.40849741,-92.7234195
Georgia,US,18,1,2020-04-01,34.50487351,-84.87296253
Wyoming,US,1,0,2020-04-01,42.08798185,-104.3534743
Nebraska,US,1,0,2020-04-01,40.51481965,-99.83020279
Kansas,US,1,0,2020-04-01,38.91588178,-100.4829321
Georgia,US,1,0,2020-04-01,30.87454847,-84.23418364
Oklahoma,US,3,0,2020-04-01,35.0167709,-97.88339847
New Hampshire,US,34,0,2020-04-01,43.93779815,-71.82057197
Arizona,US,2,0,2020-04-01,32.93166885,-109.8882178
Tennessee,US,3,0,2020-04-01,36.27469206,-83.51254721
Colorado,US,4,0,2020-04-01,40.10603347,-106.1178042
Utah,US,1,0,2020-04-01,38.98103848,-109.5704487
North Dakota,US,5,0,2020-04-01,47.92093639,-97.45450447
Michigan,US,8,0,2020-04-01,44.69565625,-85.55585247
Arkansas,US,3,0,2020-04-01,34.29017991,-92.42320562
Indiana,US,9,0,2020-04-01,40.51587228,-85.65468702
Kentucky,US,1,0,2020-04-01,38.64962758,-84.62415957
Louisiana,US,3,0,2020-04-01,31.59882456,-92.56124347
North Dakota,US,1,0,2020-04-01,46.35821257,-101.6390013
Oregon,US,1,0,2020-04-01,44.49024544,-119.0068631
Washington,US,63,1,2020-04-01,47.20753737,-119.4500749
Wisconsin,US,2,0,2020-04-01,42.8671731,-90.7063218
North Carolina,US,16,0,2020-04-01,36.30337451,-78.65184241
Michigan,US,3,0,2020-04-01,43.29265605,-84.60505416
Washington,US,2,0,2020-04-01,47.14003705,-123.7820567
Kentucky,US,2,0,2020-04-01,37.46231118,-86.34248968
Texas,US,8,0,2020-04-01,33.62744998,-96.67753461
Wisconsin,US,7,0,2020-04-01,42.6794956,-89.60243287
West Virginia,US,3,0,2020-04-01,37.9463652,-80.45335881
Alabama,US,4,0,2020-04-01,32.85504247,-87.95684022
Arkansas,US,1,0,2020-04-01,36.11735460000001,-90.55832668
Georgia,US,8,0,2020-04-01,33.5769205,-83.17139104
Indiana,US,3,0,2020-04-01,39.03630547,-86.96223202
Missouri,US,51,6,2020-04-01,37.2575872,-93.34230916
New York,US,18,0,2020-04-01,42.275797,-74.12384884
North Carolina,US,4,0,2020-04-01,35.48544173,-77.67578087
Ohio,US,8,1,2020-04-01,39.69116283,-83.89032084
Pennsylvania,US,9,0,2020-04-01,39.85746531,-80.22357106
Tennessee,US,15,0,2020-04-01,36.17470125,-82.84691273
Virginia,US,1,0,2020-04-01,38.29545894,-78.46525378
Arizona,US,1,0,2020-04-01,33.21498827,-109.2405279
Virginia,US,3,0,2020-04-01,36.67878901,-77.56351439
South Carolina,US,129,1,2020-04-01,34.89502264,-82.37295012
South Carolina,US,6,0,2020-04-01,34.15272415,-82.12715789
Oklahoma,US,2,1,2020-04-01,34.93535801,-99.5605612
Texas,US,8,0,2020-04-01,32.47940482,-94.81591935
Mississippi,US,3,0,2020-04-01,33.77036166,-89.80245083
Texas,US,3,0,2020-04-01,30.54579585,-95.98902499
Illinois,US,4,0,2020-04-01,41.28569601,-88.41905692
Tennessee,US,6,0,2020-04-01,35.38433717,-85.72142731
Texas,US,17,0,2020-04-01,29.58165339,-97.94786822
North Carolina,US,55,1,2020-04-01,36.07959451,-79.78824948
Florida,US,1,0,2020-04-01,29.93543004,-85.24270990000002
Colorado,US,82,1,2020-04-01,38.66611652,-107.0320729
Iowa,US,1,0,2020-04-01,41.68378965,-94.50111014
Georgia,US,250,4,2020-04-01,33.96044201,-84.02137802
Georgia,US,2,0,2020-04-01,34.63331566,-83.53094677
Alabama,US,1,0,2020-04-01,32.76039258,-87.63284988
Texas,US,1,0,2020-04-01,34.07044901,-101.8268114
North Carolina,US,6,0,2020-04-01,36.25669272,-77.6556109
Virginia,US,1,0,2020-04-01,36.76654925,-78.93512622
Georgia,US,69,0,2020-04-01,34.32207823,-83.81896936
Nebraska,US,15,1,2020-04-01,40.87257079,-98.50218293
Tennessee,US,3,0,2020-04-01,36.21990035,-83.26586179
Indiana,US,179,4,2020-04-01,40.07306535,-86.05244729
New York,US,2,0,2020-04-01,43.66146647,-74.49721957
Ohio,US,154,0,2020-04-01,39.19673558,-84.54502924
Tennessee,US,50,3,2020-04-01,35.17670231,-85.16652245
South Dakota,US,1,0,2020-04-01,44.67385954,-97.18829593
Massachusetts,US,475,16,2020-04-01,42.13440424,-72.63235561
Massachusetts,US,81,1,2020-04-01,42.33997957,-72.65898478
Virginia,US,14,1,2020-04-01,37.03513786,-76.35879121
Indiana,US,33,2,2020-04-01,39.82304555,-85.77566351
Iowa,US,3,0,2020-04-01,43.08178477,-93.73454884
Kentucky,US,1,0,2020-04-01,37.83766422,-86.78280584
Mississippi,US,20,1,2020-04-01,30.41830223,-89.48851033
Ohio,US,6,0,2020-04-01,41.00250487,-83.66838948
West Virginia,US,6,0,2020-04-01,40.51943859,-80.57461608
Virginia,US,6,0,2020-04-01,37.7583355,-77.49464673
Georgia,US,5,0,2020-04-01,33.79602175,-85.21005667
Tennessee,US,4,0,2020-04-01,35.20772017,-88.99161161
Iowa,US,1,0,2020-04-01,42.38353877,-93.23654611
Kentucky,US,6,0,2020-04-01,37.6976111,-85.96319251
Tennessee,US,2,0,2020-04-01,35.19732531,-88.18593755
Texas,US,13,0,2020-04-01,30.33364686,-94.38931817
West Virginia,US,1,0,2020-04-01,39.00683177,-78.85855301
Maryland,US,34,0,2020-04-01,39.55010644,-76.30775940000002
North Carolina,US,18,1,2020-04-01,35.36731853,-78.87243571
Georgia,US,3,0,2020-04-01,32.73709786,-84.90538572
Texas,US,847,6,2020-04-01,29.86,-95.39
Indiana,US,15,0,2020-04-01,38.19467379,-86.10948271
Iowa,US,10,0,2020-04-01,41.68330137,-95.81558439
Kentucky,US,11,0,2020-04-01,38.44188174,-84.32869741
Mississippi,US,49,1,2020-04-01,30.51359752,-89.12467576
Missouri,US,1,0,2020-04-01,40.35570088,-93.99222144
Texas,US,3,0,2020-04-01,32.54935988,-94.36934071
West Virginia,US,14,0,2020-04-01,39.2853852,-80.37919577
Virginia,US,10,0,2020-04-01,38.43542574,-78.87536254
Georgia,US,4,0,2020-04-01,34.34626973,-82.96567682
Connecticut,US,469,11,2020-04-01,41.80283011,-72.73103891
Kansas,US,2,0,2020-04-01,38.04293782,-97.42747573
Hawaii,US,15,0,2020-04-01,19.60121157,-155.5210167
Tennessee,US,5,0,2020-04-01,36.44355426,-82.94885298
Texas,US,42,0,2020-04-01,30.05669873,-98.02944344
Tennessee,US,2,0,2020-04-01,35.58332824,-89.28536625
Georgia,US,3,1,2020-04-01,33.29686567,-85.12886832
Arkansas,US,1,0,2020-04-01,33.73325583,-93.66935133
Kentucky,US,5,0,2020-04-01,37.79344553,-87.57392021
North Carolina,US,18,0,2020-04-01,35.33788927,-82.4766782
Texas,US,1,0,2020-04-01,32.21128872,-95.85846587
Indiana,US,91,1,2020-04-01,39.76719009,-86.51037283
Florida,US,4,0,2020-04-01,26.55386945,-81.16469006
Minnesota,US,218,5,2020-04-01,45.00761521,-93.47694895
Virginia,US,78,2,2020-04-01,37.53460572,-77.39326555
Georgia,US,90,2,2020-04-01,33.4533428,-84.14814659999998
Illinois,US,3,0,2020-04-01,41.3533994,-90.13296166
Indiana,US,4,0,2020-04-01,39.93029017,-85.39625719
Iowa,US,5,0,2020-04-01,40.98767962,-91.54436349
Missouri,US,1,1,2020-04-01,38.38482826,-93.79293734
Tennessee,US,1,0,2020-04-01,36.33160906,-88.30121797
Virginia,US,2,0,2020-04-01,36.68542395,-79.87634026
New York,US,12,2,2020-04-01,43.42034246,-74.96145307
Florida,US,24,0,2020-04-01,28.55364461,-82.42700204
North Carolina,US,4,0,2020-04-01,36.3607755,-76.98104134
Tennessee,US,1,0,2020-04-01,35.80609681,-87.47643507
Texas,US,46,0,2020-04-01,26.39418217,-98.18299696
Ohio,US,2,0,2020-04-01,39.1839264,-83.60331456
Florida,US,17,1,2020-04-01,27.34254618,-81.34071957
Montana,US,1,0,2020-04-01,48.62879827,-110.1129252
Texas,US,2,0,2020-04-01,31.99045053,-97.13423143
Florida,US,309,3,2020-04-01,27.9276559,-82.32013172
New Hampshire,US,109,2,2020-04-01,42.91537785,-71.7200253
Michigan,US,19,1,2020-04-01,41.88753639,-84.59312019
Mississippi,US,109,0,2020-04-01,32.2656285,-90.44435448
Colorado,US,1,0,2020-04-01,37.82247444,-107.3004345
Texas,US,7,0,2020-04-01,33.60771256,-102.3431676
North Carolina,US,4,0,2020-04-01,35.01888303,-79.23651674
Florida,US,1,0,2020-04-01,30.86747479,-85.81319222
Mississippi,US,16,2,2020-04-01,33.12345854,-90.08923538
Ohio,US,1,0,2020-04-01,40.56163713,-81.92635677
